9785 26820
5118 183 78
2469 1237 -567
6976 2308 -80
605 424 -268
203 2432 -136
7 9433 -407
7668 3273 -714
7086 139 -255
7353 1617 -978
8666 7500 -184
5872 1466 696
2270 2828 593
233 6448 -959
6527 901 -94
5274 3865 791
3285 8019 676
3579 634 -836
653 74 882
1105 7409 468
2268 8791 -32
3217 3974 -40
4635 4614 -846
7083 370 -169
9586 8291 -322
7100 9531 -326
6067 9100 93
9368 9018 322
4157 2577 -453
9059 7805 -449
9268 3132 -875
6555 1418 -228
7329 5430 692
6869 4605 -382
8049 6842 242
4617 6497 -879
8994 3230 -525
5976 221 -38
7080 6366 787
2670 9615 -924
6699 4457 -870
213 443 935
9589 8505 669
5043 8678 45
8134 1109 -62
800 6650 39
4199 6108 -613
6389 6785 652
8968 1771 -108
2669 3210 -185
1041 6958 818
4167 6456 15
5498 5814 -155
3232 868 -148
7598 2044 -637
5288 4393 -80
4178 8618 -404
6274 3687 -225
9768 7625 147
4230 7404 791
3375 8422 334
8349 4508 473
463 4016 477
5306 1271 -208
5002 1783 855
7640 7490 -911
9113 9409 -353
1095 537 -241
9333 4116 561
5380 1894 139
8728 1342 -363
1717 2859 943
6671 2080 100
4570 5808 -478
108 2304 -226
6728 4905 -879
9122 5048 -486
926 9033 -313
9552 1 -749
8601 663 200
494 4232 839
8028 9537 109
406 9517 -823
733 9552 -843
9434 7541 738
8247 695 445
3508 9282 236
3793 6044 518
3311 6935 168
721 7514 991
6702 1377 -399
197 5999 -431
3272 6283 -104
2983 4315 -228
8579 4312 676
9687 960 -604
3817 3023 -727
5035 3989 -840
7671 2535 -361
1746 4609 395
7487 6840 -870
2684 5104 -971
7301 352 901
910 4338 -64
8513 538 -132
5586 4532 823
726 3178 324
4469 597 561
5412 8731 384
2815 1711 549
9504 2916 708
4760 4506 936
7805 836 -532
1823 3574 -673
4741 8607 -436
9263 3747 537
4901 2323 -245
1101 1439 465
4932 9262 -620
1025 476 554
3591 833 -204
3099 321 154
7914 372 -342
5778 7622 149
186 6765 -557
3975 8910 -665
2126 1156 646
8077 972 488
5228 8494 -423
8704 8507 900
597 4444 -152
4924 7372 525
4449 7964 -394
4994 797 -964
3341 3783 -636
9627 8933 420
6772 301 527
1693 7191 781
5487 1460 158
5193 284 517
5052 351 716
6155 589 -833
1592 5885 -961
8065 3045 -14
1640 3866 94
6469 159 102
615 1362 86
7055 3333 604
4463 5030 -320
4201 1106 -784
5730 5455 -313
3451 4559 667
132 4543 767
8685 6144 210
5360 31 -774
7020 9018 470
837 4029 -533
486 4844 -148
3256 2597 21
4946 1944 -959
7452 1108 -330
5456 5992 -511
4522 8522 832
205 3063 97
3986 2405 -764
6078 3843 -877
2168 7636 -724
6317 4295 833
7405 5987 -10
8579 504 -97
3242 8574 -179
9185 2399 967
9683 4221 613
8338 2332 -951
7326 5057 -801
4629 8182 -398
3018 2394 -379
3784 766 -856
7332 681 979
4017 6770 -213
9433 7369 260
1453 6053 -68
9014 8323 -537
7114 8099 9
7619 1849 -891
1908 4333 -303
3431 536 -342
5624 1140 398
1633 1515 -533
4128 7601 -909
3584 6707 -424
253 5224 -328
9220 1809 -69
1301 3937 257
3289 5530 317
4237 4717 749
3846 7123 -997
826 8282 547
104 2646 458
289 9150 -503
631 8699 -482
8702 3616 840
3213 2086 -280
4453 8487 737
740 6879 556
3136 4906 -971
7724 7098 799
3227 4627 677
2902 1066 815
265 7879 -716
9363 5711 348
4225 2568 -492
3149 3428 -41
7471 1432 -612
1135 5211 -54
2647 5220 -983
681 5765 65
4437 8799 647
7099 4175 875
8645 8825 418
2478 4450 505
3808 6422 -461
7909 3273 693
5504 8462 -482
6199 7982 876
5399 4560 847
5953 703 -53
6761 4327 916
5108 3794 982
8017 5170 57
6297 3505 -359
3425 2053 -188
6701 524 677
3218 4244 199
7086 2611 -779
3222 7289 897
3266 4541 -397
4580 7644 97
2662 8626 -646
2448 2686 -815
5358 9774 757
7667 2671 705
5032 9472 -249
5948 665 -213
7521 3714 958
7425 4984 639
2112 8287 -403
530 5041 -647
4431 7559 815
7891 3994 419
1293 1410 514
2306 1712 413
5328 2423 779
6891 5148 625
5649 4208 -9
9549 3152 -582
5830 4507 -821
4138 537 183
6553 687 625
3337 1815 732
7774 2923 -181
8026 1169 -423
9468 3968 -115
342 6559 -787
132 3204 -815
5121 8527 -718
6654 2240 921
3265 2094 265
2090 6676 627
4545 54 -693
6314 66 -739
1696 288 -596
4186 1073 838
5290 8790 -393
2146 4084 -265
5255 6263 -216
1818 344 -47
3993 4800 83
7664 6256 -502
1372 9331 830
9009 6863 502
5927 7337 85
8180 7578 -663
2764 6138 250
8897 8966 624
3009 9616 -23
3832 7725 -79
5131 8188 -464
2157 4373 -891
1993 855 -466
9236 2000 960
5853 7668 515
2388 5358 -616
8152 6418 -82
6264 4161 740
6561 4716 870
1018 7540 703
2750 107 275
3654 5338 290
8774 7505 937
6793 6565 445
7822 4252 677
3023 7114 -235
2268 7553 845
8287 3296 780
4478 4962 237
9646 7308 -749
3433 555 596
2426 882 -254
2497 5133 51
7699 4147 -428
8243 2610 -64
7442 4112 783
1426 5780 -258
1056 2557 167
7341 9560 -409
6114 675 -584
616 6513 -445
9716 1828 887
7762 5384 465
9017 4137 442
9761 6202 55
288 3956 -750
7179 7432 12
1416 7945 -416
9565 969 -86
8484 153 -168
8394 1988 -438
5253 3317 402
91 5331 -170
8380 3061 -834
1167 6155 110
1248 8276 288
514 6246 -837
8573 515 979
7626 7530 655
5590 5263 902
2767 9208 -724
6408 6996 -68
1368 2140 -801
5472 1279 -717
8335 9402 838
6309 3529 -119
3178 2294 289
4115 8010 487
9244 2066 -321
6211 7791 280
2349 250 -489
1015 8556 184
7346 6258 164
606 1727 664
7407 4438 71
6040 6607 -725
2341 24 -312
6292 7094 -603
7515 8133 288
5204 6159 -856
6728 3725 646
2183 540 771
2089 3991 -103
5151 5168 306
259 6573 -426
8457 565 -418
2581 7251 -223
4830 3064 -180
3678 6459 -207
5656 7354 -397
6202 1852 984
1022 2932 -790
5831 1568 -582
7453 4668 -112
6268 6569 286
5654 7630 872
384 4401 818
6506 5710 455
8496 6823 -778
6665 7094 -357
5200 6216 633
8579 2324 -769
7558 3807 548
2204 4652 -839
3251 2364 385
9176 7684 199
6517 26 -311
5503 4602 -7
1515 1645 -202
1669 4625 740
1517 2085 -997
8337 3548 -458
618 7508 -250
368 7721 901
1618 4287 666
3631 599 159
452 4643 -153
3234 2213 767
6372 2530 -516
449 2631 773
6053 9773 -918
6712 3638 508
4554 6590 407
4454 596 -742
6889 720 705
655 5200 759
2026 3148 424
8703 122 -634
4334 4345 -404
3486 7151 -921
7328 7545 -830
2346 6539 847
7448 7383 -978
5390 398 383
267 5323 363
2011 8055 -175
6667 5247 -883
3537 6498 -779
2314 1319 967
5632 6700 -627
6178 419 -474
3885 8312 -764
9656 2959 909
6494 6530 -194
2413 1743 -75
2918 5181 -599
4959 2352 -391
1650 7866 -777
561 1947 189
7692 1406 -559
1593 3837 254
2630 1380 984
6319 2374 130
2416 6380 -220
6118 8022 835
8936 8053 0
7087 4550 -990
476 3176 784
3575 7989 522
8463 3700 820
2642 9688 224
5136 5920 -306
6620 7089 42
3291 9346 -550
570 2568 889
3838 5202 -17
3175 7450 289
3980 4919 273
5205 8241 923
5284 1317 780
4644 8519 532
2625 8823 -544
5471 2510 880
6708 2608 -629
1205 5857 -747
5193 7768 -691
2617 7564 -304
5417 3311 -639
1955 2844 833
8401 7253 -742
9528 6110 897
3361 7802 -367
1937 847 395
3584 5072 616
1278 3344 -827
6367 109 -46
1682 6010 347
6556 7729 -902
9509 4570 -953
4762 4176 -846
8956 5475 -492
1913 2964 493
5546 4559 958
2417 6871 95
7883 8479 -942
4459 2463 -453
8839 8524 -72
551 288 357
1529 4420 972
453 4256 413
445 2200 899
5153 7349 11
9283 4051 453
8487 5114 980
1485 6014 -621
4499 6379 -856
4340 2415 489
5480 3333 946
1532 5963 -929
4731 8213 -597
3836 4475 968
3597 2586 113
4923 6144 281
9673 3888 -327
2825 4556 -353
9118 1205 -630
6122 3161 -801
6781 8598 -788
3232 7613 -170
3443 5968 -352
681 4113 6
8795 3381 -781
268 624 -899
6587 9544 787
5397 1465 279
381 5490 879
5653 5676 90
4807 6507 658
5334 9081 -345
249 725 -711
37 8443 -16
233 3340 -866
5164 7289 -72
883 1597 -899
8579 5685 222
8821 67 -970
7180 8023 757
1707 83 -366
1639 8368 -346
7738 7065 -282
1105 1106 -975
1139 4507 530
3401 535 217
5307 8772 -166
5568 8053 785
9251 1522 -234
2126 5153 197
8153 9183 229
2158 3841 695
5009 9147 -955
4174 3224 -794
585 318 -358
2247 7255 356
3261 8608 -846
6362 8907 45
8707 6539 -691
5043 5176 474
7124 9071 211
388 2941 -774
1294 2553 -582
7571 250 -57
1511 8888 -496
2938 2755 166
6993 9223 668
3132 4788 98
1407 1131 -939
9175 2312 32
4498 8631 -730
1663 5209 722
4246 3334 609
5810 7986 -241
6739 6032 -981
9381 5240 156
6908 2675 -947
2257 2229 -971
5508 5623 -265
465 1954 -651
2182 5096 -594
182 3557 -792
5054 7809 -313
1596 7873 719
7548 4194 307
4456 9671 222
9195 8422 62
2459 5470 206
7220 2419 -752
6806 5537 776
7086 7606 323
3750 6229 -645
6682 4545 55
102 2494 970
1464 8443 -154
8057 1325 478
5661 2748 -749
260 2754 -13
5281 3046 -591
2769 5643 717
1699 6696 -959
2510 7331 789
6259 4320 269
9175 4877 -823
2085 4997 408
7049 8291 -1000
3764 4591 644
7776 8180 -664
6218 5616 259
5924 1442 874
3843 9606 512
4724 1176 -960
6156 7932 -825
8242 8076 -606
8609 8820 -647
5163 8847 832
6600 7638 166
1895 545 -543
4835 7128 -416
1979 6120 118
9164 6151 468
6388 9468 -270
6074 5175 161
3712 9725 860
7653 3226 524
5271 9696 -400
1950 7727 413
2136 2728 776
2787 6314 -957
2237 8356 -193
8275 947 -996
1853 8709 358
1665 7647 -146
2858 5546 684
9645 5664 -334
4477 9784 423
4511 6594 -450
9690 8008 -362
1190 3004 140
5287 3970 -16
8797 92 864
3848 1938 -167
87 3849 -436
5957 5990 440
2032 1579 612
4888 1211 499
4410 8300 -646
4878 5022 404
3772 6013 950
696 8717 -271
1984 7381 -617
1311 2562 -977
7132 9062 220
3115 3295 -592
3015 5145 -667
6100 9000 -206
4780 508 -209
481 3864 30
6569 7737 -46
1282 9305 -764
5492 5680 -825
6167 3196 -249
2819 7440 821
8660 3641 -39
4189 4763 -817
1399 3329 -822
4060 1029 163
3030 200 344
2996 3513 -729
8545 3224 -33
5732 1030 -367
8843 838 -186
1661 4915 -529
3680 2787 -696
3775 153 -57
2815 7885 346
4207 2641 232
1452 8177 -22
1703 8601 858
6822 4855 -265
4560 3607 -647
5447 388 -46
5345 3024 85
383 6547 14
5194 1954 714
8802 9527 -43
6284 5436 -248
2025 4682 93
8147 5342 781
5245 4462 929
358 3902 -98
7251 7994 696
8402 5011 21
3251 9493 -947
156 8656 216
4171 5145 997
259 6065 -494
6499 5746 528
3769 7562 -179
8875 5099 41
6372 4915 -238
860 2821 643
3268 415 -141
1902 5257 -179
115 3238 824
8277 6203 494
8354 1615 933
9118 4670 733
9211 70 -514
2740 2525 763
5248 6071 648
7070 9134 640
801 8329 65
5359 248 -682
8689 8102 122
7409 3405 279
5432 6485 -956
4943 907 179
2902 3288 -864
5171 1450 536
3497 7711 651
4331 7887 198
3518 2571 -954
9151 7017 -680
4494 2028 -292
6007 5287 -686
7843 8361 -962
802 499 -804
2744 5189 211
8498 1554 -950
4515 1332 -881
4611 132 -668
9469 8913 -253
6346 7319 995
545 7238 470
4384 3029 -236
6073 7986 733
6498 1964 -43
6399 9185 226
2101 2375 680
940 1963 107
7849 9652 232
625 80 -89
261 5568 -458
5681 2220 385
767 8949 -599
2175 8694 978
1957 5064 -558
4965 7893 34
3119 3376 -725
6265 6627 926
3603 4735 411
9374 8434 610
8798 9149 -940
8207 5580 919
5969 7807 -811
1286 622 -746
8671 342 552
5722 2458 -954
3524 1900 -432
4516 3910 559
2371 3985 170
4822 6836 -25
7110 8527 -891
6369 7782 -884
4324 9298 747
1905 5712 545
6382 6424 352
3160 2418 224
4342 3124 -991
5454 8584 -678
7106 9681 -274
9312 1674 -477
6453 8051 -317
2434 1559 287
8686 5858 225
3007 625 982
6042 7232 -506
7368 1913 768
521 8409 704
7439 5889 -477
8348 8158 509
2369 9523 339
460 2050 330
4215 8591 55
396 5502 -26
5437 3147 991
7316 8343 673
1095 5975 -268
7302 5582 852
8297 4431 577
6730 8278 342
6363 2109 -867
1790 9436 241
2943 5562 47
9055 1067 -379
4508 6948 951
396 5730 585
9512 7914 948
7377 2679 274
4519 8781 -555
7105 5146 -568
7158 9352 499
414 6651 -368
8626 160 -672
7436 2364 -539
1056 9737 529
4189 718 397
8505 2829 -439
4473 1467 -875
2497 3057 348
2752 9519 282
9047 1051 963
9133 7546 162
3592 1285 -668
7196 8453 619
7995 851 -329
7308 4718 916
2501 3791 445
4468 8269 -758
6248 9386 873
1114 2120 -722
9660 8027 -564
787 7774 -927
8546 3467 627
1732 8860 -250
4880 3850 -87
3986 7488 379
3660 3523 238
8143 1953 758
4186 7115 342
451 7383 83
4140 9184 -64
2956 8071 691
8211 9236 -175
9764 4046 83
8004 9027 431
3784 7189 323
1730 4323 737
8643 2225 -837
9265 8943 -696
6660 177 -937
9617 386 -162
5029 9618 675
5525 4397 727
2215 4791 -507
470 9191 442
588 3229 -616
7207 7322 386
167 1647 -990
8446 5615 -170
8680 6141 -975
8640 4574 594
9106 5720 297
7073 8171 -242
5986 7694 -261
9559 5423 -522
6541 763 86
3693 7388 575
3663 3999 722
8675 6301 574
7993 1662 48
9255 9762 68
9353 1604 -960
7124 4233 183
9002 6437 -398
9079 6625 572
8262 137 782
1716 6163 -233
1110 688 -974
7222 7360 -731
12 1783 789
1363 4235 -737
2044 9637 -717
6080 1277 967
1536 439 415
1824 7285 346
3400 1980 223
428 276 608
9757 1217 -799
8393 8338 524
6842 4613 179
6226 1283 -812
3201 7484 448
8618 3511 -956
2347 2406 631
2347 320 189
5846 2770 406
1330 2256 -570
8600 8307 -885
7406 8710 -362
1909 2113 873
4231 3500 -77
3129 884 510
1546 5406 145
44 5462 603
1141 5945 -877
3614 7950 -259
1255 7632 281
3235 8204 -211
4279 1660 -648
2816 6942 309
3395 257 892
1456 6942 701
6538 1101 241
6337 9205 200
5403 5605 -697
585 8683 927
6639 7947 -595
3279 3852 -982
2095 4322 -8
3306 1369 -378
1516 6521 851
9196 2449 617
423 8686 -255
8970 246 -336
7923 7016 630
6438 5579 -923
7687 3934 332
8702 7628 -395
5726 9444 -48
7925 9324 -484
2292 3538 -659
1761 6092 191
4209 7187 512
2589 630 -307
6277 7993 -212
7939 5564 -330
9301 6169 -314
8880 4073 893
8803 1229 126
1452 9334 -125
6135 4537 547
166 6170 -626
2145 411 720
723 8336 -588
468 8637 -975
6808 5077 451
8402 8388 -644
6733 4092 -165
1556 2774 635
4830 9650 -985
3763 6574 609
1176 648 375
276 4007 5
4377 2136 303
7956 9136 -734
4154 8973 -783
4965 9776 -152
1123 3968 -518
8363 9467 -448
1642 3396 -55
2662 2991 513
6779 393 307
2582 371 -670
8931 7218 42
4533 6554 -694
9579 9038 -467
5651 4727 482
1561 3992 -958
2815 1411 -73
9070 3985 -728
1533 8214 981
5993 1278 567
7108 5215 -616
6658 7608 816
7583 1598 488
3411 8648 -74
9462 1340 -872
2737 8734 170
5349 8153 -8
2658 4767 796
9767 8246 873
9406 8762 330
3021 9684 -820
6541 1382 412
2749 6214 212
9272 8856 228
6354 3870 162
4488 9777 775
7756 7631 -57
8248 1156 736
1856 107 29
5355 1289 473
1709 287 -597
2153 6988 -105
1836 4970 213
4247 1756 -257
7305 8237 -95
289 8685 -675
1293 1925 731
6539 6136 -591
5149 4752 -191
2640 2589 -759
8981 4153 838
879 5310 -856
732 1498 880
9549 3641 -323
9373 6759 712
2758 9376 66
6416 575 615
5908 9007 -639
9502 711 -617
8400 3584 -58
4128 1103 -517
6646 1435 542
4738 446 266
6303 3 -161
7994 2004 777
8445 339 532
4605 1396 -310
6996 1677 -903
8393 9068 488
3829 2410 -898
8920 6343 -49
3167 6972 -943
7017 7200 642
7162 9230 -864
1504 6087 696
741 4686 -708
425 303 -279
5911 3670 -928
5869 9654 969
6410 6325 516
6549 6927 498
2370 3791 641
3708 2123 110
9240 8387 829
6972 5341 -890
2798 6068 -435
8763 8914 463
5853 7813 -756
4137 1896 102
5867 3471 -538
427 7491 -904
6480 9592 671
2930 8522 905
4655 1826 -246
6533 5937 724
4380 358 696
747 6672 488
5988 1728 854
9482 7052 484
7543 5156 -444
4750 5001 -727
182 2733 -885
8313 389 801
6457 5255 38
7724 3892 339
2973 4214 -801
1719 1643 784
346 6555 351
3639 8480 -227
1130 7566 890
9724 3419 458
3357 5005 978
2807 5168 534
4181 8646 -35
4820 1418 343
2695 8025 363
6753 2876 -992
1312 5319 -420
6540 611 -837
2582 929 -859
5592 4297 -783
9533 5289 -533
5068 4754 293
5211 4717 -562
277 2050 -149
3582 4368 165
5976 5604 257
4519 347 286
4411 3731 311
7982 6771 245
383 7748 -797
3044 886 -853
9702 4954 -94
3305 6235 -845
3960 9779 208
3117 9348 -636
708 7946 616
1301 456 -224
1240 6952 834
2497 7751 714
1458 1254 -465
3091 6977 -565
5601 8557 -248
6048 1848 -643
3925 8135 -248
4766 4393 689
373 3717 -979
9137 4966 -659
6536 1122 -89
2315 5353 134
5149 4503 -957
8744 124 978
3912 9429 640
1161 2337 -725
590 2903 825
1546 4633 -658
1640 2275 302
4060 5601 -858
8457 3057 -332
7053 8314 320
1713 4285 -489
5078 4795 302
4253 294 -419
6347 6762 -457
1194 3734 524
9724 2254 -286
490 1321 -590
3486 2862 225
3375 8383 623
6609 8428 379
452 6679 825
2735 5394 -937
1788 7031 -958
1779 5215 918
5688 8433 385
5350 8270 -166
4278 1620 -864
3723 6875 -381
7339 3521 -688
8184 5619 350
3727 6360 3
3514 3127 -976
6128 7071 -335
8822 4200 -945
2584 3636 -746
1307 4013 -769
4884 3212 -858
3572 8018 -589
1310 9218 717
6272 8475 194
3435 8383 -983
1827 2932 231
9532 3833 -315
9323 4470 -603
5850 3965 889
9736 8423 384
3605 2786 713
6532 3624 -279
2966 2270 -96
7586 8983 -696
5223 9111 765
5585 6339 -868
6806 9011 -40
4029 3392 509
9176 1351 -258
7648 6399 240
9498 7101 118
4330 1953 -185
3689 1449 -333
3083 5100 -715
4123 4127 -339
3204 9752 -994
8607 4155 -658
9375 4391 832
2132 4735 -750
5976 2512 765
3516 8138 -820
3861 6367 -617
9126 2840 -274
9609 8554 962
3577 6196 520
5667 9392 187
4643 7996 -61
7672 5145 275
5138 7900 -126
6583 7455 -534
2658 422 -175
2372 8812 -117
4006 4026 853
5128 836 461
8280 4803 471
333 6981 497
1196 7127 -36
52 413 263
9225 3283 697
4183 3490 293
4310 300 -889
9558 5217 -76
5358 8146 139
3471 3658 546
6722 8994 145
1380 4770 858
3514 2454 -841
9639 1778 339
6381 4299 -253
1107 6766 976
1491 7126 355
3001 8371 -976
271 6477 -79
9331 7010 465
8230 7278 821
6096 2724 111
6632 3791 115
874 9473 -743
7992 5671 1000
9648 3883 591
5475 2917 -15
6115 2747 -871
2526 4833 -985
3151 3386 762
4176 7192 557
9008 2712 -801
8242 3147 789
3771 9601 129
6120 7077 585
426 7907 -745
3752 6046 512
4830 2793 -876
6268 1765 632
3563 7039 861
8327 160 57
8567 4845 -931
4459 2255 178
3252 2207 -448
3826 4909 -701
6708 1266 -441
8562 9000 795
7930 4011 809
8821 2900 208
3989 1727 -697
3926 4367 -445
8050 4509 723
7798 5119 363
9016 6255 -582
9708 3102 771
7311 6507 -236
7543 290 190
7747 9316 -909
7348 4439 -147
2597 8309 -745
3518 7691 -932
7114 6929 -852
573 2213 710
1335 6924 -958
5707 9467 -222
7233 9338 12
4850 5849 544
5422 2077 -647
802 5098 -142
4750 5066 273
3619 397 694
4062 7710 -391
755 5087 -109
2537 5557 928
7008 4073 -621
1159 2196 -573
6793 7174 -892
5629 4007 242
7759 4144 -882
4148 8497 -775
5898 5694 -379
254 7335 -139
2624 1177 997
5889 9528 -866
6430 3039 208
5951 628 568
7418 3999 -41
543 8690 754
3317 4459 626
6269 4503 48
9745 793 -396
8509 2633 -704
2413 8785 607
7031 1630 -804
1887 8969 126
899 5713 279
847 2511 -260
4893 775 -908
2271 2211 -270
4104 7833 375
4321 9660 411
407 2001 863
7230 5011 -375
1257 31 421
4959 2449 -646
1351 5903 950
9597 3593 443
4137 776 832
1361 6532 225
7781 478 545
3858 4483 946
9685 943 -348
9262 8177 872
5424 1171 475
5809 8881 575
7641 5768 29
8862 6567 561
8156 5579 -339
752 2495 385
5841 7887 454
8238 8112 697
6024 5861 634
2304 1693 364
323 117 462
7930 5638 -773
1314 501 588
3035 9415 -286
3611 7620 866
979 3024 544
779 6470 -775
7154 9198 410
2978 5576 269
348 9301 750
9278 3685 -234
1699 90 -305
6901 7527 80
4965 5692 -96
6863 9752 315
9293 7496 696
3502 3741 872
1765 8012 887
1219 707 -459
6541 3071 749
5642 7274 -715
3299 5680 -900
3242 2474 -542
1587 6836 172
8494 2103 82
6290 7736 -912
7758 3840 322
1164 5562 474
6377 8151 -690
4795 1955 -608
841 3545 -253
2354 4888 -946
63 5121 -367
8686 8738 -776
596 1404 -929
1052 5542 81
911 9388 -356
2660 5374 441
2955 5571 -824
4737 2536 -634
783 970 -306
1322 3016 851
2770 2772 -139
6940 3985 -290
8676 4186 -744
3625 2041 -456
9334 3885 675
2498 1217 -39
7939 9579 -539
6545 340 548
4232 7480 318
8188 5523 815
1985 6691 -612
3832 5010 -322
3580 8589 -469
1081 7218 658
4081 2854 941
4810 5594 861
7225 6333 -483
2534 3690 -726
8504 4141 -794
5442 5674 -194
2049 90 861
7247 3806 906
7755 9117 -702
3822 5460 -419
6019 9401 -726
7681 2720 991
3997 6002 -749
3943 5324 -950
3739 519 581
4699 5088 810
2807 2697 877
6304 5725 -234
1716 5285 277
7008 341 95
78 5286 -680
3346 7889 -740
6161 6677 -358
1479 89 -741
6652 5737 921
7592 1663 -162
6743 8140 -668
5771 910 280
9000 1275 705
5802 6328 548
5864 3020 162
7453 4749 -501
5355 9465 103
2926 7604 -973
5594 373 921
1550 247 -19
977 4360 817
2801 6044 -516
1802 3931 957
3438 1296 828
8185 3491 31
4203 4052 -12
4237 3654 -603
8477 8434 -856
635 5264 -91
1164 7191 -382
7025 5029 -222
5038 8245 603
3957 7045 346
123 8629 658
9185 7516 -42
2128 4981 134
8399 6192 -660
6201 3799 995
1386 30 311
3745 3578 -402
7030 7738 -656
5958 2878 -786
3006 5024 234
8906 2242 410
1038 3095 -354
6001 2389 -250
4824 935 -618
2105 3118 120
5288 5311 877
3835 969 -791
5 1459 718
747 9451 85
4238 6024 673
9516 5991 716
8514 2444 -717
6138 2934 -181
9445 6393 872
2486 2267 930
7489 8890 -66
9220 7510 548
9308 8064 -54
7244 5652 222
5210 6460 337
1840 6026 807
9413 1626 -31
9624 3203 -574
7682 334 936
8757 7931 840
3760 8326 242
2110 7501 224
6192 8156 768
5272 3411 -947
5474 9085 343
4318 7855 222
4182 8906 -346
7438 8292 -747
3056 5765 849
7053 8617 -422
1368 5788 -741
8810 4908 -229
8401 3320 -174
9364 2049 -784
7121 1479 568
6755 3774 593
8354 8136 -660
136 7525 -588
7188 1743 751
8337 7396 13
1487 6512 -226
2315 3579 -126
3778 1309 264
9653 2298 -25
2030 7887 -258
3640 3111 675
8406 4229 -376
4837 384 162
8032 7160 -490
2219 9683 741
4508 4100 164
4662 983 -531
1338 8062 799
4981 8005 887
2120 927 992
1334 5432 20
9687 1538 210
3475 4817 -809
6428 4168 466
8007 1443 -1
5463 9294 -58
3864 5477 721
6616 2213 -393
7162 2225 -617
3826 4284 52
8175 4152 -368
3660 2552 437
7849 5169 588
1991 2294 24
4984 6875 90
8646 2865 -860
1501 3659 -475
7489 2032 -697
5536 7086 80
7987 9169 716
5327 1741 -274
3972 2913 579
2623 6014 175
2408 854 504
8108 7487 374
5895 287 -925
7918 6287 -676
4637 4023 -144
9100 1429 189
8015 5689 535
1026 804 -502
7152 8854 384
9749 5155 166
8936 8427 -698
9175 8485 552
9766 9493 -948
1593 3808 283
684 1168 -171
5166 4615 519
6048 7650 -435
5752 4801 315
3598 7630 802
5596 2331 69
6134 5321 868
