18
960 877
496 629 282
185 611 -368
933 11 401
177 370 -689
595 776 -380
496 642 392
138 850 174
902 251 -252
428 560 194
332 432 901
402 218 134
737 439 104
322 565 -295
421 939 -337
193 431 570
516 515 -957
724 116 -930
51 691 -998
659 748 26
741 270 117
137 370 -252
731 432 -623
29 308 -979
141 722 927
275 271 533
785 266 -289
158 690 185
300 930 50
181 167 861
573 126 -631
76 161 -805
623 946 119
628 351 907
570 636 -975
532 725 797
910 495 -969
831 756 978
16 59 -789
523 710 656
530 464 -271
145 198 -497
688 871 152
929 477 186
350 585 -306
413 242 -380
589 573 80
70 204 -753
493 291 -86
653 708 -319
86 662 780
712 572 -923
223 791 509
75 305 205
372 137 237
906 493 -62
80 100 852
58 120 -810
911 82 399
657 589 -460
270 126 -283
595 25 -289
459 28 -101
128 432 -607
402 899 -719
594 582 -301
250 35 -13
855 399 594
906 420 -453
622 214 629
88 560 809
106 475 764
80 466 554
547 867 -373
698 167 -545
700 85 -637
215 299 -692
13 274 -983
323 624 -45
397 508 -920
212 17 372
716 205 -165
449 349 -158
364 626 992
550 275 -308
26 531 -689
357 8 -596
670 736 -808
887 844 -256
773 118 -617
288 680 186
823 66 -430
472 153 997
909 291 771
7 539 -840
516 190 541
26 722 212
606 891 54
561 938 -237
281 398 285
230 761 -278
747 150 423
802 41 -858
283 370 -780
582 774 -921
835 950 -889
609 238 983
256 803 -404
371 145 466
821 618 775
527 825 -309
573 875 -28
527 299 824
909 690 946
351 180 88
568 857 -885
287 514 -397
644 940 -618
204 57 -944
498 390 -530
135 416 460
916 347 -39
942 324 -560
790 823 977
790 452 137
589 267 -984
358 863 -115
251 870 665
378 707 -168
339 86 901
605 944 -371
64 60 504
858 756 175
453 769 643
331 950 -669
254 565 -429
660 14 -613
50 533 675
206 19 -217
678 719 -166
294 1 -282
138 935 835
747 566 -767
356 340 -643
73 603 -485
145 895 896
567 529 1
423 870 971
723 927 139
489 697 33
455 942 -183
434 680 -350
880 560 795
882 16 404
106 669 992
635 340 -849
49 437 553
203 336 -43
101 176 582
507 204 41
471 42 -796
181 944 -708
761 902 -780
626 622 430
459 544 596
759 417 80
280 772 995
378 296 136
591 246 -613
599 53 -714
162 789 -473
780 134 -238
503 696 -159
111 341 708
658 200 21
815 911 734
185 936 875
280 312 -668
685 639 -666
3 304 -866
309 313 505
823 773 971
179 541 -166
575 570 -364
353 300 811
823 245 -372
378 805 -373
464 248 -769
366 718 196
712 159 320
281 439 -906
313 6 -712
905 202 -85
545 773 -715
134 16 -742
604 881 766
119 948 322
252 251 102
410 26 140
300 113 -1000
39 499 -735
130 353 -33
348 297 -755
668 105 -963
931 363 -465
430 646 -692
878 831 218
907 457 315
394 861 968
867 145 303
173 779 -371
639 670 -737
640 311 -430
81 147 886
264 411 -171
602 908 -673
508 518 593
210 898 114
196 436 -248
92 819 -485
676 228 -781
227 6 -411
121 668 -321
593 205 205
550 763 291
475 704 -683
527 43 281
717 20 -749
494 902 420
760 435 40
63 763 -356
425 276 -295
847 162 48
894 374 195
312 248 -14
340 493 158
732 898 -523
662 874 784
821 127 145
556 158 209
586 31 714
527 180 -855
62 3 -393
262 38 -987
419 779 -468
259 675 957
260 319 843
813 753 284
56 637 995
248 676 263
74 907 -146
286 19 -640
268 357 733
854 41 -994
208 47 -667
66 721 -428
245 211 50
266 170 20
54 241 686
783 57 336
40 538 555
254 37 392
265 591 407
422 210 -47
130 657 26
404 350 171
570 416 396
793 120 -749
765 841 822
481 57 256
673 134 308
525 433 -789
749 943 187
134 611 609
513 172 -906
752 523 -559
681 153 -781
726 577 -709
315 103 -844
951 210 -379
737 28 356
251 684 589
328 851 -920
382 329 955
890 124 -447
270 694 -388
590 290 -615
517 437 374
554 547 388
333 821 462
341 376 320
526 292 -844
778 688 -418
462 510 -407
558 247 -195
529 228 286
520 447 768
896 480 66
839 445 -881
220 307 860
944 369 34
661 79 471
369 205 -981
641 19 130
338 122 111
210 847 -401
358 683 -579
522 432 897
791 231 59
14 263 -115
797 172 -372
307 154 -641
695 362 -340
70 2 529
183 385 43
282 126 -868
13 750 466
598 197 -41
558 631 676
789 776 777
60 520 413
556 399 -249
121 136 -345
547 484 -667
351 442 -789
51 234 -772
347 14 -373
243 301 975
510 347 397
931 632 234
221 73 160
103 789 -738
488 798 -756
411 843 -25
780 534 -764
507 427 -346
267 885 853
478 430 450
675 676 -555
625 440 -685
146 274 -861
371 951 -725
594 20 928
739 21 -908
676 866 -87
798 248 -56
404 575 127
197 839 512
516 358 -201
908 113 300
451 541 -677
944 489 71
720 4 -905
221 919 884
106 152 535
284 801 -252
305 611 255
67 621 95
290 304 -200
944 9 386
773 93 -89
792 442 -767
670 614 220
945 516 582
909 252 160
915 370 -693
201 294 627
837 64 611
846 262 -689
748 565 707
573 339 19
155 228 -422
579 712 -704
542 188 -490
352 225 -62
86 809 -902
823 84 -677
445 738 -770
34 274 -753
155 862 683
45 369 -700
793 265 473
124 729 835
157 319 -367
5 41 529
349 724 -206
612 925 997
876 900 652
585 678 422
529 467 290
735 577 787
148 286 -662
47 688 -2
841 25 744
197 1 408
944 896 772
430 119 160
921 889 -236
342 47 -922
638 421 719
222 433 -282
580 34 -135
872 416 94
242 275 868
790 572 707
343 715 616
552 742 732
841 761 -87
886 430 45
648 9 273
204 526 -215
509 701 -425
412 631 -655
631 44 -926
166 314 -877
101 813 968
465 226 -944
505 716 -591
251 395 -571
693 708 -377
51 179 -157
595 950 -535
806 293 -286
82 501 -462
632 261 25
7 531 262
578 85 696
549 714 -496
717 897 652
654 324 8
846 668 -474
869 892 24
453 607 -853
223 60 -862
290 491 252
498 606 -231
629 262 395
324 120 754
215 622 -169
360 408 235
887 552 798
356 334 424
275 345 392
499 489 -11
295 39 814
710 75 35
18 312 239
542 750 -876
928 138 711
96 490 330
239 646 -320
382 249 218
512 368 784
355 510 -464
270 479 -168
192 303 -886
608 366 390
358 473 -141
69 461 70
906 305 -656
281 528 -656
533 938 773
725 693 -911
235 401 -624
919 729 54
120 94 92
300 189 472
947 241 -472
616 770 111
100 160 294
675 285 506
890 637 990
165 237 -352
132 40 414
284 775 121
150 235 673
303 349 408
446 24 -12
576 665 -133
502 635 530
414 836 896
694 54 -73
612 31 -344
893 847 929
400 836 736
720 686 -93
939 742 -294
850 591 729
732 784 -773
430 539 -78
680 19 -765
793 105 497
666 85 381
149 947 661
558 111 -367
866 931 903
575 853 685
218 281 697
379 360 -637
554 919 634
464 632 276
218 367 -859
139 478 296
944 216 263
557 210 -556
630 660 726
282 776 399
941 495 -143
407 561 -105
41 395 -888
951 780 228
200 399 748
86 156 -217
536 383 -322
424 571 -497
741 606 769
887 58 -713
840 892 659
201 708 84
286 658 -53
93 636 121
707 189 562
809 636 234
717 73 -896
695 120 631
595 549 907
291 221 -419
297 194 927
624 921 -348
901 50 861
727 173 -867
695 748 -256
805 553 471
482 949 59
435 681 -575
888 641 -995
8 759 -211
669 438 980
366 790 393
247 129 -6
405 606 496
144 26 727
382 500 -383
891 349 456
183 658 -52
792 170 -258
409 446 -999
63 613 -347
583 157 -34
40 813 -557
795 854 -235
820 80 -275
162 672 376
361 213 -929
548 424 -950
810 88 581
184 653 -543
481 137 581
531 867 -252
906 243 718
943 152 -512
508 690 14
28 914 983
139 31 650
836 601 -575
18 657 300
358 385 483
46 136 -103
248 934 -158
582 718 -910
625 589 719
951 354 -794
18 251 95
329 10 -384
609 925 -306
206 124 -291
686 288 4
844 347 356
462 593 -204
662 882 -925
617 154 650
252 18 -604
916 447 381
262 742 -306
223 800 677
770 691 -812
820 727 -618
204 67 -123
444 102 -293
835 593 -321
103 230 1000
702 735 738
420 912 70
613 740 -461
10 692 -391
53 886 -893
817 743 144
381 677 -356
267 761 84
884 763 766
318 857 -739
828 599 -642
243 606 -894
539 285 352
40 821 366
337 353 -1000
419 162 -50
701 368 623
741 322 223
569 463 -634
87 119 592
464 353 -104
265 64 -109
427 646 -698
201 232 578
706 880 -224
478 480 -461
73 63 -910
211 356 -172
533 91 988
918 853 -640
584 286 -628
437 788 456
882 116 918
652 86 -430
60 553 278
317 845 -632
294 932 -374
200 811 244
370 225 -133
240 95 236
680 186 502
197 911 913
556 19 -621
224 799 418
508 936 446
23 26 352
845 404 -793
544 154 -890
492 91 -646
473 362 283
213 423 -432
839 417 -995
147 174 51
108 644 515
65 867 492
678 623 -627
455 594 -290
411 677 437
483 208 -235
267 734 -758
619 233 981
851 102 -455
371 148 392
589 711 534
678 200 552
264 301 501
168 864 410
563 729 315
280 202 -342
683 637 235
280 248 -447
667 868 -95
677 246 -636
664 283 680
374 435 -872
31 617 -791
333 332 -18
514 397 497
659 549 450
224 522 281
107 35 -810
194 696 716
336 268 -752
749 8 414
243 498 -886
215 188 820
731 919 927
616 428 18
155 318 -383
187 366 -797
383 163 205
363 767 675
244 379 -324
515 310 479
549 629 -303
243 274 -57
630 394 590
292 594 282
290 806 -527
628 316 794
505 675 -357
479 453 42
693 111 -368
932 592 -691
409 263 336
121 813 -697
476 423 562
838 98 -109
13 279 506
87 335 -11
933 231 -828
764 476 -719
217 587 -893
195 832 -77
353 375 -991
769 493 333
768 712 480
166 768 -240
689 268 -321
649 674 -231
879 847 -282
801 820 -530
320 809 812
357 59 273
2 617 471
73 911 -157
40 144 914
392 552 224
407 762 659
435 437 -619
30 889 -553
803 433 -625
175 575 405
771 562 56
668 295 -389
582 618 -144
168 352 -94
639 841 639
32 80 -523
701 654 -480
626 783 862
478 831 48
358 201 -372
624 201 -979
169 277 -402
111 848 -836
330 8 826
128 254 729
62 662 -747
263 408 -759
662 723 -437
687 878 903
267 711 316
267 585 -836
800 831 -981
125 779 -905
742 687 403
601 74 48
233 625 -667
911 841 10
141 347 651
509 818 196
872 826
534 536 132
227 141 -119
737 870 546
796 673 109
495 450 -219
305 347 738
298 331 -425
26 209 876
580 866 613
856 102 -670
419 148 -134
389 624 -653
128 92 -385
316 831 -88
852 788 -514
579 810 -532
356 793 196
394 302 204
840 98 81
166 772 -580
704 284 -469
356 193 -965
872 186 939
665 636 441
75 480 -951
291 254 -314
688 271 -494
116 778 -778
592 383 -780
763 497 850
299 482 597
546 706 -211
329 115 971
231 378 -627
322 551 529
440 811 698
573 344 -863
844 739 896
17 593 -68
167 270 382
452 592 -359
544 40 -210
763 620 -20
748 184 -335
800 195 -835
662 174 31
800 40 961
344 766 -274
830 571 -222
570 795 307
696 464 -325
441 795 -203
309 494 -356
671 76 486
456 127 -918
248 615 -36
47 21 619
813 598 -877
214 723 369
410 94 -192
436 748 -990
393 662 -531
771 518 599
759 195 -555
528 630 -104
328 234 -184
628 90 533
279 814 937
292 25 964
696 833 603
174 19 210
432 152 113
455 503 -523
198 52 331
380 446 353
724 154 -833
284 813 121
574 679 4
327 680 -488
507 653 -480
316 78 400
50 136 -92
738 844 -2
8 366 208
679 479 -312
405 704 38
103 79 -282
427 583 18
829 310 -770
181 650 -808
701 213 -622
361 273 -925
85 200 -937
254 117 609
322 10 764
432 681 -804
223 11 -276
829 459 187
479 87 528
222 208 382
329 372 203
868 427 784
242 321 -69
146 444 -782
471 371 -548
434 166 516
772 583 175
41 47 834
220 764 584
120 616 779
116 350 472
213 151 -135
27 117 643
382 543 623
308 83 -630
475 604 108
715 432 806
185 822 -589
628 764 -247
746 454 396
540 842 287
497 461 707
640 382 920
427 177 60
420 406 -77
733 526 352
438 842 622
376 368 -555
191 459 823
771 656 848
819 569 -395
612 478 -893
274 857 -127
747 792 657
365 207 331
513 650 539
845 80 124
622 679 -380
716 474 114
187 130 -428
561 353 819
745 755 244
433 462 77
597 514 832
48 579 -476
541 542 904
652 466 -882
468 545 -130
282 558 -842
78 649 -990
575 835 24
95 569 -433
646 661 -68
235 230 -354
665 48 -435
633 818 228
24 727 -643
261 699 -471
257 647 242
496 787 -582
726 674 -317
391 517 859
265 19 622
360 461 419
513 787 -606
118 743 -795
426 113 857
556 502 474
165 574 -530
122 476 836
465 754 316
337 823 -778
268 256 -635
454 804 -139
157 374 -857
211 779 671
149 589 -572
228 680 -385
263 131 15
553 178 384
125 279 -615
743 283 -775
589 331 224
419 407 275
379 517 -173
220 66 -78
755 301 864
320 468 892
397 692 647
846 153 -650
231 343 768
143 758 133
678 303 -248
119 753 -751
643 14 696
66 557 730
218 847 238
624 836 664
128 363 -237
106 730 358
78 679 -810
199 381 424
676 389 451
383 244 -607
264 689 -333
753 24 -814
557 200 802
801 479 638
179 395 -693
773 436 -632
203 786 -929
372 36 -293
403 719 -316
199 841 -163
285 261 -634
705 154 337
607 443 -21
422 328 -917
81 833 -311
280 460 76
544 72 96
281 227 -534
505 195 -955
771 428 852
270 851 -325
187 308 -374
603 616 72
375 630 -312
94 537 -534
354 810 557
658 530 -895
32 471 486
797 216 25
113 571 116
60 797 -928
476 89 14
89 495 -592
658 205 -156
795 743 352
620 141 -517
585 786 -286
15 856 955
274 518 226
740 575 6
858 371 924
760 255 787
840 684 82
636 834 218
731 466 94
292 116 -102
759 695 -598
66 213 834
192 436 -410
120 483 -494
337 119 364
768 748 -131
4 193 761
852 207 135
723 428 350
391 613 -800
531 662 728
731 471 430
264 96 -27
551 356 -521
555 468 -441
129 735 -953
370 249 -777
456 546 345
840 481 -965
487 699 -435
698 332 -307
519 284 290
629 158 335
481 399 973
691 484 801
788 646 445
585 815 -303
511 744 -515
433 787 -97
756 753 777
311 196 758
241 169 -144
39 525 -784
87 126 -921
332 723 -356
294 122 624
639 187 176
787 133 -774
391 741 585
116 101 -2
704 602 956
512 78 -187
11 397 964
553 556 -976
120 297 -51
640 133 688
646 517 -239
634 386 382
774 334 856
381 25 -763
816 300 -972
435 540 226
606 388 406
522 68 -406
89 115 423
861 555 -765
109 179 776
472 252 294
618 723 -442
871 103 542
818 345 563
561 347 371
491 506 -863
790 535 -762
171 754 565
782 704 119
166 239 409
730 260 388
524 564 987
492 731 812
632 745 24
725 45 861
701 500 535
403 782 -28
198 85 990
562 32 -56
277 819 31
397 694 -789
404 718 705
73 644 -755
271 107 -517
551 855 -997
736 848 -800
633 316 119
407 286 -172
617 88 542
74 634 -215
263 489 132
664 280 -838
206 205 202
444 752 -960
748 723 174
531 17 568
381 103 738
709 826 -865
304 13 915
121 213 -571
798 161 757
550 786 -78
624 201 961
823 308 -976
19 678 -199
833 136 879
625 828 -862
249 638 -569
143 807 297
213 648 -679
609 269 954
633 263 720
844 767 -440
798 552 216
608 760 -247
345 615 -390
805 585 -262
649 871 -339
397 753 -871
97 223 141
803 83 453
723 817 212
275 671 303
645 843 -348
82 446 -960
839 729 -276
159 803 -265
214 27 -992
340 467 881
689 825 193
279 329 -352
458 156 -557
143 232 -678
664 632 407
693 375 56
93 486 -561
758 15 429
480 211 -80
20 717 -87
270 548 355
855 602 -810
444 192 128
331 28 -154
146 823 -879
607 67 939
196 635 -851
12 118 -493
27 14 -713
383 332 999
31 674 -141
781 472 -940
716 119 992
653 533 -751
804 150 974
500 523 8
44 205 621
504 338 -219
646 658 850
362 559 660
421 472 372
251 750 496
357 486 -323
309 407 -372
377 603 160
229 795 -539
187 660 -969
300 57 -90
300 222 575
528 584 -221
508 492 997
361 807 -606
336 856 823
72 68 -315
479 856 702
216 673 137
131 297 375
198 116 8
797 68 -10
328 859 -103
290 620 139
837 341 -640
113 73 -951
829 686 591
30 694 -123
505 547 -300
582 596 -854
802 188 132
682 183 -372
448 121 945
221 668 328
59 556 -555
153 391 -420
324 381 705
553 283 -723
26 440 924
835 768 297
94 205 189
88 840 954
456 143 309
338 264 247
238 199 -684
226 335 756
347 10 844
477 156 -454
449 169 798
745 199 229
179 304 -757
211 147 248
199 631 -697
69 399 815
678 389 -445
741 355 -418
627 273 -179
718 608 472
364 173 -598
768 383 201
550 720 27
735 82 945
435 248 982
577 86 21
787 27 275
383 699 661
252 676 -902
170 665 -59
422 275 -22
302 682 -99
871 709 39
638 779 962
617 623 -150
172 315 -784
120 561 740
263 83 -69
556 705 -644
398 275 -171
863 601 -78
324 779 -780
466 303 -88
403 23 -479
334 656 758
103 700 -11
376 124 -681
313 768 -227
400 563 -420
787 270 259
39 757 245
578 173 208
841 721 -860
269 96 231
167 315 -977
615 271 439
753 542 -932
516 614 -130
287 615 -457
194 187 -224
538 442 -516
665 838 154
215 68 60
290 825 -806
698 352 -602
81 83 -737
78 635 624
637 358 -543
512 687 -999
535 364 -909
593 300 348
588 806 417
759 676 -658
577 564 860
9 260 840
549 162 915
295 105 -563
450 95 -795
527 384 -536
699 102 301
196 229 -790
18 620 143
401 537 862
31 487 871
380 567 -113
613 696 391
385 448 -323
160 214 -525
552 346 -283
583 798 -930
312 154 -232
119 550 -855
155 710 -9
444 818 205
871 473 214
406 693 -355
137 707 702
713 338 304
532 714 -65
413 459 -118
290 192 -317
709 188 192
436 54 -16
443 150 577
748 286 114
129 217 -315
828 320 -985
871 801 -790
361 197 253
166 362 -304
197 772 374
703 690 -748
93 167 -428
232 430 87
106 777 952
440 416 -629
45 124 -430
116 242 -270
146 845 -244
512 74 923
332 593 802
364 55 -222
502 553 615
400 564 -798
429 591 -840
871 361 911
321 50 -245
32 837 141
821 589 -870
150 823 -73
805 510 -854
271 431 272
132 475 478
408 464 529
487 516 603
159 224 357
276 578 397
183 118 -350
798 427 -915
163 584 177
33 469 129
423 214 608
93 214 24
439 24 256
862 221 -706
768 457 277
309 595 575
850 487 111
792 6 -836
300 445 266
478 476 -734
858 264 272
284 352 -416
36 694 -848
835 675 -231
401 756 -822
488 423 -511
293 835 356
736 384 -734
713 823 -513
202 832 340
226 493 570
776 44 -99
22 324 -816
621 695 -962
858 412 905
719 701 -805
247 747 575
216 241 -232
241 569 602
253 538 118
559 194 859
135 604 -103
375 10 -136
312 234 -635
182 534 -486
691 532 650
282 18 389
595 860 -473
274 582 -558
502 609 510
500 447 312
438 555 -359
509 95 -769
385 770 -872
78 418 -388
177 424 744
358 665 -694
5 377 576
15 41 456
814 51 53
355 754 482
353 105 285
777 80 251
777 814 -899
798 254 973
678 214 502
380 480 799
639 9 -400
601 98 112
398 233 -181
237 149 458
70 739 304
224 12 -459
243 125 -842
865 407 201
441 299 -338
164 336 -637
574 497 551
144 313 636
739 7 -774
474 829 -38
564 594 363
438 589 -237
722 48 -384
737 675 611
262 315 -865
271 774 994
124 554 -149
461 712 -105
448 26 -574
275 841 -895
356 533 548
692 751 -915
37 569 -104
665 240 492
12 859 217
427 24 -40
213 236 -7
523 802 -332
449 372 372
661 508 245
167 240 42
27 677 -874
27 110 -612
519 752 860
500 139 -112
568 749 -650
40 3 700
507 274 -475
304 241 -98
797 26 464
554 114 -328
647 772 491
183 837 422
267 412 988
757 227 -649
407 541 -574
506 194 -735
735 530 972
291 808 -120
26 5 -187
343 518 -236
406 276 21
497 122 941
534 155 980
714 694 -51
683 298 669
281 86 341
469 58 499
259 822 -64
391 488 -471
334 123 21
699 196 203
362 843 706
532 730 -308
650 842 981
740 785 716
384 81 263
196 604 945
814 482 -897
663 286 -667
39 78 -662
79 406 852
823 12 656
201 699 -828
853 371 -901
150 337 -571
663 186 864
5 199 258
791 173 699
230 149 512
501 770 -1000
618 399 -302
6 517 -730
632 32 -940
670 248 -117
828 85 770
812 723 32
545 720 973
254 537 444
183 867 704
494 724 167
600 80 975
428 482 194
618 742 -467
313 869 -349
546 134 954
747 221 -594
562 592 285
104 771 -171
259 511 179
752 232 -409
323 780 -214
815 300 -486
222 358 740
859 374 464
329 181 -631
508 286 503
44 802 -718
549 536 44
218 149 -405
314 733 109
143 407 416
578 2 -771
385 698 820
99 295 270
705 768 -840
871 56 -787
852 620 -80
119 412 -491
469 345 -585
577 617 480
488 609 312
191 352 191
344 243 -21
436 534 335
282 466 -58
442 650 958
190 681 119
429 820 -271
111 218 -404
413 800 857
490 81 -677
195 795 701
496 108 -72
192 350 446
393 136 -284
209 171 -709
862 245 -852
417 809 -613
406 251 -328
328 660 -9
499 175 -795
199 859 512
14 167 726
292 202 -800
215 670 -580
650 135 849
592 66 566
525 805 -558
111 532 -390
